attempt_id,inv_at,attempt_end,attempt_start, day_diff ,attempt_time,attempt_ct,out_of_window_seconds,network_disconnect_seconds,window_exit_ct,copy_paste_ct,q1-time_taken,q2-time_taken,q3-time_taken,q4-time_taken,q5-time_taken,q6-time_taken,q7-time_taken,q8-time_taken,q9-time_taken,q10-time_taken,q11-time_taken,q12-time_taken,q13-time_taken,q14-time_taken,q13-testcase_passed,q14-testcase_passed,q2-testcase_time,q3-testcase_time,q4-testcase_time,q5-testcase_time,q6-testcase_time,q7-testcase_time,q8-testcase_time,q9-testcase_time,q10-testcase_time,q11-testcase_time,q12-testcase_time,q13-testcase_time,q14-testcase_time,score_pct,pass
52144368,2/9/2032 18:22,1/27/2035 11:19,8/3/2033 8:31, 542.00 ,330851,1,277393,263696,141,0,720,15233,726,849,2903,3291,1266,2795,10760,4993,4312,4710,3855,3740,1,1,0.031078,0.03695,0.026559,0.040813,0.033646,0.061193,0.0165,0.035634,0.034097,0.031044,0.033166,0.089649,0.031041,1,1
52144178,1/18/2032 19:59,11/28/2034 6:25,6/11/2033 4:52, 535.00 ,84951,1,68370,34295,35,12,123,275,199,1276,808,2290,1447,3362,32251,262,2645,1524,2664,1489,1,1,0.026414,0.030907,0.028603,0.029221,0.031075,0.03023,0.015138,0.013383,0.029992,0.016153,0.035496,0.096042,0.029916,1,1
48030216,12/27/2031 21:36,11/8/2034 4:47,5/24/2033 11:39, 533.00 ,470448,1,0,424062,0,0,19620,7931,8078,1208,1346,1131,340,1862,866,355,434,513,1283,979,1,1,0.013718,0.03693,0.027679,0.03405,0.031299,0.035409,0.034565,0.037452,0.036312,0.035414,0.039447,0.044161,0.0354,1,1
48030316,12/5/2031 23:13,10/19/2034 3:09,5/6/2033 18:26, 531.00 ,463745,1,0,354760,0,0,13,5266,1049,1757,475,1130,26088,9692,12970,2581,2465,644,1529,14026,1,1,0.039246,0.034288,0.038874,0.033769,0.039966,0.034259,0.032225,0.029574,0.03349,0.03915,0.043934,0.028666,0.015562,1,1
48030478,11/14/2031 0:50,9/29/2034 1:31,4/19/2033 1:13, 528.00 ,13590,1,0,395,0,0,656,1228,1024,1492,1328,761,737,1324,1462,609,233,672,545,1029,1,1,0.032659,0.036132,0.030064,0.016528,0.032046,0.03523,0.038606,0.015449,0.035358,0.03664,0.040265,0.042376,0.033222,1,1
48030590,10/23/2031 2:27,9/8/2034 23:53,4/1/2033 8:00, 525.00 ,279916,1,0,143746,0,0,186,4395,1170,12472,2764,4228,1548,59426,2645,1959,42130,661,1233,1314,1,1,0.030897,0.034262,0.031773,0.043434,0.03397,0.033062,0.039878,0.036796,0.036533,0.014757,0.036876,0.041856,0.031015,1,1
48029892,10/1/2031 4:04,8/19/2034 22:15,3/14/2033 14:47, 523.00 ,377365,1,0,179441,0,0,81,720,3764,2008,10108,11565,4995,5025,28239,328,12662,11550,57117,49738,1,1,0.029198,0.016534,0.100394,0.034215,0.013842,0.014278,0.018879,0.018336,0.033495,0.034548,0.055824,0.023442,0.407942,1,1
48030606,9/9/2031 5:41,7/30/2034 20:37,2/24/2033 21:34, 521.00 ,275669,1,0,167184,0,0,492,3003,2623,16014,13299,3648,1765,27609,6569,1970,4334,1261,3794,19117,1,1,0.038691,0.016213,0.131568,0.019885,0.058574,0.016307,0.039536,0.03206,0.032496,0.037909,0.034166,0.043999,0.032807,1,1
48029644,8/18/2031 7:18,4/1/2034 10:49,11/10/2032 14:16, 507.00 ,435223,1,0,318205,0,0,917,19368,866,2997,8691,11587,16359,25628,803,777,3710,4843,19034,1337,1,1,0.029139,0.033974,0.032677,0.029669,0.014033,0.01831,0.036731,0.035303,0.042576,0.03892,0.040428,0.024005,0.039995,1,1
48029630,7/27/2031 8:55,2/20/2034 7:33,10/6/2032 3:50, 502.00 ,364905,1,0,152733,0,0,128,4914,701,605,1912,848,682,112296,20885,804,7231,435,57800,2880,1,1,0.03201,0.030869,0.028538,0.03113,0.059304,0.033228,0.033789,0.033628,0.037199,0.049333,0.040606,0.020586,0.045099,1,1
48030840,7/5/2031 10:32,11/11/2033 23:23,7/9/2032 13:45, 490.00 ,284044,1,0,10890,0,0,521,1233,824,3376,1742,3674,614,7631,10983,59677,11255,1002,169338,1236,1,1,0.030011,0.034374,0.030225,0.034485,0.032768,0.038842,0.035061,0.090883,0.032992,0.032386,0.036874,0.048499,0.041092,1,1
48031076,6/13/2031 12:09,10/2/2033 20:07,6/4/2032 3:19, 485.00 ,376012,1,0,283199,0,0,101,2105,1283,3204,1949,7353,6107,13937,3605,847,31873,7540,10746,2038,1,1,0.012284,0.038042,0.028504,0.034415,0.015313,0.012824,0.038213,0.027124,0.01561,0.014734,0.018599,0.025143,0.039807,1,1
48030034,5/22/2031 13:46,9/12/2033 18:29,5/17/2032 10:06, 483.00 ,355963,1,0,311611,0,0,240,8240,1086,1174,909,913,686,1552,750,552,5728,9408,1124,9806,1,1,0.030454,0.038339,0.028355,0.03695,0.041319,0.032636,0.036792,0.037398,0.033579,0.037061,0.042742,0.040068,0.036221,1,1
48023058,11/22/2035 12:31,7/14/2033 13:35,3/25/2032 6:27, 476.00 ,104214,1,0,13996,0,0,246,875,415,371,586,2665,773,854,447,289,331,999,80068,1260,1,1,0.02922,0.038506,0.037127,0.020477,0.014375,0.012374,0.019824,0.016309,0.018822,0.016142,0.021429,0.020751,0.017345,1,1
48023200,10/31/2035 14:08,6/4/2033 10:19,2/18/2032 20:01, 472.00 ,217373,1,0,88914,0,0,466,504,457,623,569,6039,2147,1318,1795,907,2550,2917,98226,9780,1,1,0.028683,0.036032,0.028946,0.031543,0.035826,0.031475,0.037499,0.04528,0.036552,0.037653,0.036753,0.044591,0.032219,1,1
48023050,10/9/2035 15:45,4/25/2033 7:03,1/14/2032 9:35, 467.00 ,89635,1,0,46149,0,0,557,596,327,246,902,15478,2896,931,1646,292,1483,2395,13723,1966,1,1,0.029083,0.034825,0.033394,0.015131,0.032396,0.013164,0.042801,0.032148,0.042812,0.015022,0.038236,0.045683,0.041354,1,1
48023098,8/26/2035 18:59,2/24/2033 2:09,11/22/2031 5:56, 460.00 ,216833,1,0,193278,0,0,459,817,837,3860,1050,2079,451,3466,1019,245,3082,1640,3231,1257,1,1,0.0312,0.099633,0.0381,0.039588,0.03498,0.029163,0.040107,0.034266,0.044345,0.030695,0.040538,0.04178,0.042851,1,1
48023086,8/4/2035 20:36,12/25/2032 21:15,9/30/2031 2:17, 452.00 ,238615,1,0,199854,0,0,368,1646,914,3293,1922,6202,878,3884,1617,316,811,5725,8520,1917,1,1,0.035401,0.036269,0.033745,0.041801,1.802559,0.560869,0.035309,0.040809,0.042797,0.036296,8.936132,8.933641,0.440823,1,1
48023052,7/13/2035 22:13,10/26/2032 16:21,8/7/2031 22:38, 446.00 ,250973,1,0,198297,0,0,376,6398,1938,5252,3895,4278,1243,9593,4269,2664,2559,2387,5537,1164,1,1,0.02156,0.035454,0.03618,0.032327,0.041505,0.038786,0.03416,0.091678,0.034009,0.01771,0.034443,0.046502,0.039432,1,1
48023048,6/21/2035 23:50,10/6/2032 14:43,7/21/2031 5:25, 443.00 ,252404,1,0,225633,0,0,436,1668,1342,1815,2502,1798,1630,1359,1808,1193,1770,1686,5281,2135,1,1,0.034873,0.033963,0.036376,0.040025,0.032507,0.029938,0.036322,0.036287,0.046087,0.036189,0.035369,0.024318,0.038735,1,1
46979834,5/9/2035 3:04,3/19/2032 22:23,1/25/2031 1:15, 419.00 ,156138,1,0,88265,0,0,842,3202,2514,10477,1755,7513,1949,8088,3922,4037,1628,5397,6804,9311,1,1,0.032593,0.037497,0.035158,0.050705,0.037116,0.03145,0.031805,0.034465,0.038343,0.034881,0.040073,0.044044,0.136357,1,1
46979878,4/17/2035 4:41,12/30/2031 15:51,11/15/2030 4:23, 410.00 ,230522,1,0,165860,0,0,798,2018,923,2693,1367,2943,10029,1885,4709,579,2897,3730,17767,12229,1,1,0.032051,0.035448,0.012199,0.016321,0.032135,0.029969,0.033277,0.032698,0.04125,0.03469,0.048697,0.042884,0.038397,1,1
46029758,3/26/2035 6:18,1/23/2031 12:05,1/17/2030 23:42, 371.00 ,252801,1,0,205675,0,0,172,1201,516,256,426,30611,3276,777,1536,481,860,427,3548,2983,1,1,0.034719,0.034468,0.01185,0.037877,0.049924,0.034718,0.04113,0.036613,0.032363,0.038626,0.036683,0.02491,0.033531,1,1
46031184,3/4/2035 7:55,9/25/2030 2:17,10/3/2029 16:24, 357.00 ,254868,1,0,150875,0,0,646,16066,33958,8421,4445,7653,1781,1547,1542,2676,3739,4266,3356,13734,1,1,0.032123,0.020935,0.030189,0.017169,0.032551,0.012709,0.039857,0.034718,0.034668,0.018583,0.040303,0.039812,0.038947,1,1
78035612,4/15/2022 13:25,4/15/2022 14:39,4/17/2022 2:09, (2.00),127827,1,32269,42247,93,35,57,9930,1240,369,471,3784,22125,1462,3259,3532,3016,2424,30050,3507,1,1,0.028111354,0.031334711,0.046778149,0.033619625,0.048897758,0.029226957,0.021644208,0.019220888,0.033195519,0.0310545,0.019842033,0.079236682,0.022393853,1,1
78035562,4/15/2022 13:25,4/15/2022 14:38,4/18/2022 16:54, (3.00),267390,1,159853,125001,123,38,6436,22574,2992,3169,2735,1536,3719,1021,1015,506,2067,524,77604,15990,1,1,0.077412606,0.041764974,0.060676844,0.09758499,0.08160828,0.016333335,0.052422242,0.039643473,0.071992047,0.080055763,0.052932583,0.026126651,0.020404578,1,1
78035548,4/15/2022 13:25,4/15/2022 14:38,4/17/2022 1:06, (2.00),124133,1,2312,2223,3,19,41,2649,395,315,262,4054,7225,2056,330,1359,1859,6766,50208,43594,1,1,0.034066155,0.254726731,0.064825675,0.033038778,0.141512561,0.223179008,0.046362817,0.035338175,0.051682412,0.033115009,0.016166017,0.022961322,0.138928411,1,1
78035546,4/15/2022 13:25,4/15/2022 14:37,4/17/2022 14:39, (2.00),172923,1,134011,118759,56,23,233,8688,2739,349,10304,1573,3224,1022,302,425,2796,610,19760,1955,1,1,0.011912344,0.022706446,0.042873337,0.037320141,0.03889649,0.047370286,0.093871931,0.018834291,0.017104191,0.034119554,0.032758602,0.138487647,0.017247401,1,1
78035534,4/15/2022 13:25,4/15/2022 14:37,4/17/2022 14:10, (2.00),171149,1,114777,142011,41,36,148,5907,979,1014,1301,4447,2384,726,1083,767,5069,718,3556,872,1,1,0.017763802,0.013779817,0.032451863,0.223256427,0.014653246,0.011673807,0.034777447,0.053401475,0.031836672,0.031527917,0.085656514,0.038730881,0.286994758,1,1
78035524,4/15/2022 13:25,4/15/2022 14:37,4/16/2022 18:13, (1.00),99334,1,27379,33263,82,6,689,1750,843,1487,1069,7291,3317,6353,3554,706,1643,8704,15873,12221,1,1,0.032338475,0.070398659,0.030886249,0.036802093,0.029634019,0.017337921,0.018558465,0.039161435,0.033305809,0.01755742,0.047352379,0.050863708,0.017875066,1,1
78035538,4/15/2022 13:25,4/15/2022 14:37,4/16/2022 14:38, (1.00),86420,1,14969,56514,110,14,273,870,525,1606,644,7988,2095,2662,1377,485,4626,574,1568,4185,1,1,0.439038907,0.084641237,0.059085438,0.041816642,0.15767559,0.274263129,0.11884797,0.031067341,0.052753712,0.019880684,0.074096224,0.042708473,0.202067743,1,1
78035518,4/15/2022 13:25,4/15/2022 14:37,4/16/2022 12:09, (1.00),77516,1,61505,47971,40,12,64,415,296,485,498,927,1236,2179,2098,871,996,2070,15764,910,1,1,0.030974181,0.032207335,0.029115241,0.474000565,0.11705344,0.032226426,0.027155015,0.034419879,0.097231217,0.06033259,0.035686384,0.054802325,0.101114816,1,1
78035496,4/15/2022 13:25,4/15/2022 14:36,4/19/2022 3:25, (4.00),305326,1,266368,214338,77,1,258,2430,5618,847,904,3758,16801,1062,17753,377,3764,673,17492,17760,1,1,0.012381267,0.027815585,0.044067879,0.017482448,0.014945316,0.031363467,0.09176706,0.020668987,0.015091408,0.017263729,0.050156931,0.026404275,0.022818074,1,1
78035476,4/15/2022 13:25,4/15/2022 14:36,4/17/2022 15:14, (2.00),175102,1,137875,133517,24,6,608,1438,549,7713,451,3612,1692,2072,1602,662,3029,2971,12089,3048,1,1,0.010847296,0.034014059,0.011707834,0.184225955,0.06688624,0.033068778,0.037322616,0.247049975,0.032851611,0.014544577,0.017274019,0.023866343,0.060659021,1,1
78035436,4/15/2022 13:25,4/15/2022 14:35,4/17/2022 18:21, (2.00),186369,1,138364,138771,25,3,7,2973,995,3656,6548,4978,8614,1395,326,1880,3301,3264,1952,7608,1,1,0.04550001,0.114546965,0.030446995,0.10799187,0.036097679,0.070867884,0.040929232,0.061181908,0.304164354,0.025954261,0.016579435,0.04976011,0.060863902,1,1
78035468,4/15/2022 13:25,4/15/2022 14:35,4/17/2022 14:48, (2.00),173553,1,158044,148247,43,72,184,2104,1399,3556,360,1039,1622,259,1358,1084,229,398,2729,8878,1,1,0.027763462,0.05276585,0.027564642,0.103153176,0.056286973,0.069631016,0.040326537,0.044772409,0.52280378,0.104948531,0.311293759,0.077297447,0.106239512,1,1
78035454,4/15/2022 13:25,4/15/2022 14:35,4/17/2022 2:32, (2.00),129401,1,88028,80270,40,11,401,541,748,11570,4124,4916,1901,4173,939,446,2811,712,10361,5390,1,1,0.069480668,0.032843626,0.049366082,0.098633094,0.037081555,0.021224444,0.035288149,0.030295033,0.031908616,0.035302447,0.094779418,0.020739886,0.057232672,1,1
78035470,4/15/2022 13:25,4/15/2022 14:35,4/17/2022 1:32, (2.00),125801,1,58165,54164,12,4,199,8965,2743,1168,1219,8373,8383,1627,532,667,5433,5930,22865,2741,1,1,0.027955697,0.032774899,0.036480695,0.04605466,0.030410567,0.556652762,0.033646475,0.022192109,0.097310892,0.072268437,0.035027437,0.075130018,0.021385118,1,1
78035460,4/15/2022 13:25,4/15/2022 14:35,4/16/2022 17:38, (1.00),97373,1,60731,47973,51,34,15,1912,495,1243,940,5606,9972,464,292,169,3932,412,4321,14189,1,1,0.082165811,0.018676298,0.011256071,0.334132681,0.012007075,0.010960699,0.068372061,0.162084553,0.054947349,0.045971632,0.019676613,0.026829593,0.020649477,1,1
77966806,4/13/2022 14:33,4/14/2022 12:37,4/16/2022 10:36, (2.00),165529,1,87123,101759,165,24,9,2525,1224,3642,2494,7404,27637,2024,2201,665,3632,882,8942,114,1,1,0.027647347,0.034009292,0.018679923,0.016010127,0.033015045,0.016577699,0.015768381,0.052922923,0.032856615,0.016655491,0.163676821,0.044783965,0.044818634,1,1
77966724,4/13/2022 14:33,4/14/2022 12:35,4/15/2022 21:55, (1.00),119992,1,23706,51952,83,2,104,1819,2664,7093,1303,3120,2744,11325,1100,245,225,1809,4429,6251,1,1,0.013243041,0.03344917,0.012780852,0.016313597,0.012936342,0.016273329,0.035161314,0.015089665,0.033457843,0.032524317,0.020045643,0.038965581,0.033257239,1,1
77906230,4/13/2022 14:33,4/13/2022 16:51,4/14/2022 19:17, (1.00),95172,1,81919,50327,184,17,1287,5318,592,782,586,2296,912,3735,3015,1269,6310,4960,3749,9841,1,1,0.035628207,0.031936155,0.033764372,0.098945047,0.0408294,0.031522182,0.221901185,0.014458077,0.036102802,0.038337995,0.065352068,0.29805694,0.06316439,1,1
77906098,4/13/2022 14:33,4/13/2022 16:47,4/14/2022 1:43, (1.00),32128,1,515,0,10,1,202,4527,1360,4384,1031,1363,1252,6425,2492,1050,728,1478,3620,1249,1,1,0.015321804,0.122354438,0.012502119,0.084946285,0.043446736,0.041314887,0.040671698,0.02134174,0.073110771,0.029922255,0.037947183,0.027912338,0.032414528,1,1
77905742,4/13/2022 14:33,4/13/2022 16:37,4/16/2022 1:00, (3.00),202999,1,53359,126591,38,5,99,1791,2040,269,498,2239,272,1071,465,192,3472,664,21882,41256,1,1,0.045637375,0.038319093,0.030468715,0.037645476,0.120484222,0.032372105,0.031125143,0.143338935,0.040780275,0.045744232,0.048618048,0.160019651,0.023133649,1,1
77904948,4/13/2022 14:41,4/13/2022 16:13,4/17/2022 1:43, (4.00),293353,1,229400,138923,21,0,25,47860,1056,312,4026,95792,258,3185,279,169,247,362,545,291,1,1,0.40660897,0.626553655,0.414367781,0.104410834,0.033948803,0.029628169,0.059323295,0.074719421,0.036612632,0.037132647,0.061204836,0.07196274,0.018660884,1,1
77904934,4/13/2022 14:41,4/13/2022 16:13,4/14/2022 0:17, (1.00),29033,1,2190,63,48,22,12,1616,203,75,80,1270,1682,750,206,74,725,131,550,21483,1,1,0.042739485,0.036634176,0.028127741,0.057068879,0.049551762,0.03064993,0.033998231,0.033384989,0.03280437,0.074691266,0.034853679,0.039474946,0.033269166,1,1
77904910,4/13/2022 14:33,4/13/2022 16:12,4/17/2022 13:36, (4.00),336230,1,116161,283241,57,2,40,4232,2766,7424,3009,3977,7782,5130,4032,771,1270,1829,5199,5251,1,1,0.028397759,0.257215428,0.238076372,0.027373966,0.067890809,0.030449374,0.01582015,0.014719339,0.045727665,0.033318998,0.205113748,0.060739845,0.074200259,1,1
77904912,4/13/2022 14:41,4/13/2022 16:12,4/16/2022 1:52, (3.00),207544,1,66154,127851,181,2,855,7698,9232,1372,1694,15122,3632,6095,4771,776,1677,1098,10746,14329,1,1,0.011331615,0.053799235,0.011958807,0.082504899,0.032667051,0.012673663,0.017151786,0.049679713,0.188240699,0.021962711,0.039007551,0.022160512,0.069522208,1,1
77904850,4/13/2022 14:33,4/13/2022 16:10,4/17/2022 15:56, (4.00),344727,1,125549,273066,33,0,44,2708,32831,1969,1430,2050,6182,1944,831,648,2698,1512,5020,11714,1,1,0.046953938,0.037176399,0.01115981,0.02961873,0.029586938,0.027038995,0.054602341,0.043935547,0.033871997,0.032887195,0.044332729,0.135169121,0.034341838,1,1
77904842,4/13/2022 14:41,4/13/2022 16:10,4/17/2022 15:55, (4.00),344713,1,151727,241948,57,0,261,30586,1342,27257,2853,5525,2168,1945,2579,1908,2401,12026,6054,1973,1,1,0.043991748,0.060551301,0.038305287,0.11556237,0.044761306,0.011946332,0.062398154,0.039664918,0.043650818,0.031451259,0.050846994,0.076351417,0.055355104,1,1
77904830,4/13/2022 14:33,4/13/2022 16:10,4/17/2022 9:41, (4.00),322260,1,210398,98971,48,7,144322,5393,742,5826,1143,7078,779,2238,2496,501,1784,1864,17028,1780,1,1,0.119546154,0.015582421,0.027311383,0.209629759,0.076988039,0.10982913,0.064831236,0.023422022,0.192670918,0.01970917,0.066611702,0.02710883,0.019605668,1,1
77904772,4/13/2022 14:33,4/13/2022 16:08,4/17/2022 15:31, (4.00),343366,1,190150,269013,57,1,1448,6585,5022,2592,1965,5931,9329,2926,5785,1522,2975,2419,11399,7371,1,1,0.066651725,0.049047557,0.047164761,0.105641603,0.082190501,0.364828809,0.034131256,0.031212845,0.081623565,0.237864071,0.046158514,0.039659078,0.034214808,1,1
77904778,4/13/2022 14:33,4/13/2022 16:08,4/17/2022 7:34, (4.00),314734,1,31061,204246,19,1,61,3666,3324,10431,1377,41644,5850,1327,2985,1569,2606,2601,11841,17926,1,1,0.028462861,0.542221502,0.047872166,0.028021575,0.035270595,0.070324695,0.153121876,0.014951037,0.015229231,0.046555282,0.031651033,0.021426561,0.01437156,1,1
77904716,4/13/2022 14:41,4/13/2022 16:07,4/17/2022 14:35, (4.00),340088,1,305088,199619,72,1,249,91513,20991,1862,16222,3068,526,1313,856,704,667,749,220,1325,1,1,0.231770443,0.03327132,0.014747404,0.06370648,0.039865598,0.039117905,0.236165617,0.018510355,0.084129848,0.0172159,0.019287868,0.073694546,0.063556604,1,1
77904742,4/13/2022 14:33,4/13/2022 16:07,4/17/2022 14:29, (4.00),339668,1,233708,249613,23,0,10,3058,2474,1973,2878,3400,4011,45443,5126,1428,2026,4681,5940,2100,1,1,0.073705856,0.134360333,0.029291233,0.042697983,0.013807624,0.029163495,0.033575894,0.03205598,0.032804972,0.03255125,0.035649291,0.038548339,0.118361576,1,1
77904724,4/13/2022 14:41,4/13/2022 16:07,4/16/2022 20:09, (3.00),273709,1,226646,217389,66,11,166,7828,1930,5531,363,4516,444,5866,2936,1610,2545,1447,13078,5652,1,1,0.140390412,0.427781358,0.021229115,0.051993586,0.030661958,0.029893557,0.034609412,0.031205039,0.051155641,0.056440097,0.65095192,0.030437363,0.219367557,1,1
77904706,4/13/2022 14:41,4/13/2022 16:07,4/15/2022 17:20, (2.00),177199,1,143289,145036,35,0,358,9042,1117,2078,958,2715,1699,3286,1730,853,4021,730,974,2038,1,1,0.011313129,0.032151936,0.028266855,0.04137845,0.017273034,0.012502912,0.038213487,0.140884154,0.085776068,0.017225248,0.036030617,0.110870644,0.030614518,1,1
77904696,4/13/2022 14:33,4/13/2022 16:07,4/14/2022 17:26, (1.00),91148,1,56732,39191,21,26,396,699,1407,1119,859,2284,2423,2470,2646,766,417,1635,10871,23634,1,1,0.028542456,0.125650785,0.032577652,0.035677202,0.041051212,0.085779275,0.034889822,0.132422619,0.031833627,0.030113504,0.037767714,0.043797817,0.101935062,1,1
77904692,4/13/2022 14:41,4/13/2022 16:07,4/14/2022 12:37, (1.00),73802,1,49584,28408,17,1,158,3244,5091,1246,357,2426,1504,19605,1226,399,694,595,7461,981,1,1,0.038787175,0.052748006,0.037883125,0.041743297,0.126526792,0.034800623,0.034460647,0.080319862,0.128757032,0.091385228,0.037573968,0.039292396,0.020888181,1,1
77904666,4/13/2022 14:33,4/13/2022 16:06,4/17/2022 12:46, (4.00),333603,1,56260,258827,63,4,922,29293,470,781,418,925,4775,5966,12561,4882,1401,537,6740,1826,1,1,0.032617398,0.109210739,0.097947765,0.098580327,0.447842766,0.555286461,0.038949087,0.031750539,0.044100095,0.078575891,0.080975544,0.12769256,0.036649769,1,1
77904646,4/13/2022 14:33,4/13/2022 16:06,4/17/2022 1:58, (4.00),294772,1,162765,239609,45,14,195,3035,11912,6767,16478,2335,1681,822,913,310,1555,423,4195,752,1,1,0.094815067,0.016046076,0.012295363,0.015100566,0.235186397,0.486345129,0.020595961,0.210549915,0.103072508,0.072527259,0.035962246,0.041282216,0.108377559,1,1
77904672,4/13/2022 14:41,4/13/2022 16:06,4/17/2022 1:19, (4.00),292357,1,74754,181048,43,3,590,25391,5835,14361,6959,17948,10816,12492,2433,7186,749,1263,366,3525,1,1,0.479811078,0.032707701,0.012572083,0.162561333,0.033818882,0.041609873,0.037886784,0.03100387,0.066175715,0.350625888,0.140132379,0.020922826,0.319562418,1,1
77904668,4/13/2022 14:41,4/13/2022 16:06,4/16/2022 17:00, (3.00),262456,1,48877,118622,102,12,61,1450,399,9935,7806,82088,1462,8495,2239,1267,3564,1950,21474,1403,1,1,0.026732297,0.083461583,0.028290567,0.016959016,0.022195348,0.26428906,0.083684775,0.030923061,0.026022077,0.051724287,0.037741057,0.103802731,0.100983251,1,1
77904642,4/13/2022 14:33,4/13/2022 16:06,4/15/2022 22:09, (2.00),194602,1,43015,110268,72,1,122,946,958,1503,8527,3071,2100,27030,2112,258,302,7926,17021,3210,1,1,0.033443442,0.083822544,0.012711112,0.036429497,0.072202203,0.314913486,0.029186244,0.01988604,0.036810775,0.08375932,0.03642277,0.040867787,0.018454648,1,1
77904640,4/13/2022 14:33,4/13/2022 16:06,4/15/2022 20:00, (2.00),186879,1,6770,128594,43,14,211,4112,1162,4615,2216,3662,1607,17120,3543,948,471,3364,4219,10574,1,1,0.028507119,0.054244379,0.039188092,0.130771249,0.130922979,0.028739037,0.02513944,0.032215445,0.032908787,0.139029619,0.037027952,0.186380929,0.06696405,1,1
77904606,4/13/2022 14:41,4/13/2022 16:05,4/16/2022 23:11, (3.00),284796,1,21201,168668,13,18,166,6491,5778,1372,836,5689,1240,3117,3910,758,1485,12719,60938,8768,1,1,0.034093632,0.035840369,0.031718761,0.034488325,0.044807668,0.03869209,0.035664945,0.05337164,0.636445598,0.016103157,0.019781816,0.02128051,0.21276216,1,1
77904638,4/13/2022 14:33,4/13/2022 16:05,4/15/2022 17:03, (2.00),176279,1,15830,118035,88,1,66,1257,1442,3290,596,4123,627,12646,3582,738,1556,812,4002,2009,1,1,0.029514961,0.060040891,0.029500673,0.038034488,0.03005275,0.033587327,0.03263782,0.099936373,0.19011215,0.111920705,0.235748425,0.046511755,0.029486584,1,1
77904630,4/13/2022 14:41,4/13/2022 16:05,4/15/2022 15:38, (2.00),171133,1,74247,74890,35,5,233,20117,2182,18628,4117,930,36827,439,3584,342,255,1078,6333,905,1,1,0.033643126,0.043268298,0.046918761,0.093258032,0.035805253,0.012773696,0.040426486,0.039571589,0.32520442,0.032172215,0.067131172,0.092466405,0.100312551,1,1
77904616,4/13/2022 14:41,4/13/2022 16:05,4/14/2022 13:26, (1.00),76860,1,988,59882,31,0,108,2271,203,485,434,3176,1712,1052,410,406,890,393,4969,438,1,1,0.029902237,0.034420997,0.161009869,0.037136393,0.029689467,0.029210161,0.039226155,0.040327779,0.080560786,0.041487007,0.079327228,0.10033573,0.066821538,1,1
77904584,4/13/2022 14:41,4/13/2022 16:04,4/17/2022 15:46, (4.00),344505,1,239239,260105,48,2,20706,7120,514,591,988,777,3186,2012,1149,983,1744,1688,10158,32637,1,1,0.048140412,0.01444587,0.011513781,0.080890633,0.016825188,0.050305021,0.069535507,0.053195843,0.052954502,0.032482578,0.036262154,0.039299617,0.031815444,1,1
77904562,4/13/2022 14:41,4/13/2022 16:04,4/17/2022 12:40, (4.00),333392,1,150774,167874,183,2,608,11732,2328,6448,3901,45953,5546,30870,21077,7121,671,2232,21161,5721,1,1,0.035968244,0.095512903,0.058302358,0.034670042,0.011808214,0.197330269,0.047224644,0.03119893,0.476512496,0.044773357,0.072383111,0.088946735,0.095249364,1,1
77904594,4/13/2022 14:41,4/13/2022 16:04,4/17/2022 2:26, (4.00),296494,1,286418,281167,65,7,150,4535,978,458,1036,1715,181,786,1107,564,380,330,1209,1613,1,1,0.011087139,0.01960013,0.018301679,0.019634901,0.061384147,0.015794735,0.016402994,0.035399218,0.063898846,0.054314196,0.112726209,0.03921055,0.033694104,1,1
77904612,5/1/2037 21:43,8/23/2053 11:23,12/25/2049 19:45," 1,337.00 ",78380,1,29898,50670,46,5,30,2482,1009,561,299,4335,3888,5076,2080,672,532,575,623,4011,1,1,0.01246,0.035388,0.054277,0.062394,0.091313,0.084158,0.035478,0.031766,0.031313,0.032683,0.078738,0.056434,0.032952,1,1
77904534,4/9/2037 23:20,8/3/2053 9:45,12/8/2049 2:32," 1,334.00 ",79855,1,6239,56678,20,17,149,2283,310,299,922,2634,4719,1966,1738,647,778,870,691,4222,1,1,0.029868,0.076379,0.026431,0.029808,0.032898,0.031807,0.033901,0.139465,0.015766,0.032139,0.03543,0.025178,0.034753,1,1
77904514,3/19/2037 0:57,6/24/2053 6:29,11/2/2049 16:06," 1,330.00 ",334749,1,237590,282700,57,15,125,12855,6669,3684,4449,1557,1672,7929,2481,2231,2096,223,2443,3080,1,1,0.028248,0.647003,0.076026,0.510357,0.035284,0.101831,0.169281,0.038914,0.038487,0.119052,0.050742,0.041773,0.033259,1,1
77905372,2/25/2037 2:34,12/5/2052 14:09,5/9/2049 11:56," 1,306.00 ",343219,1,206427,288695,46,0,21,1379,3565,2357,3103,6235,1249,1024,1585,404,1635,3019,2957,2032,1,1,0.025956,0.01608,0.135655,0.048721,0.03629,0.038227,0.039541,0.033157,0.047543,0.04187,0.064317,0.071573,0.031947,1,1
77904636,2/3/2037 4:11,10/26/2052 10:53,4/4/2049 1:30," 1,301.00 ",212062,1,222783,76532,163,0,103,1276,2759,646,999,566,1999,37614,1783,857,340,284,17888,60999,1,1,0.033963,0.030977,0.026907,0.028239,0.041558,0.091325,0.461301,0.033097,0.411754,0.106159,0.034037,0.038919,0.035883,1,1
